tweet	label
@user Allah ya kawo mana karshen ranar da za'a daina cinikin mu 🙏	positive
@user Idan har dagaske abubuwanda nagani ake tuhumar sa dashi duka gaskiyane. Ina amfani da wannan damar ina yiwa daukacin yan gombs murna. Domin haka yana nuna cigaba ne babba a siyasance. Allah ya taimaki #gombestate dama @user bakidaya🙏	positive
babban darakta ya kamata ku shirya mana drama kan abunda ya faru a kano	neutral
kano ta dabo cigari ko dame kazo an fika	positive
@user Ya Allah duk wanda yA zaluncemu duk karfinsa da mulkinsa Ya Allah kada ka barshi Yaji dadin duniya,ka saka mana mu mutanen kano da irin zaluncin da akai mana Ya zuljalalu wal ikhram 🙏🏽😭	positive
@user Allah rabamu da masifa 🙌🏽	positive
@user Trump dai yazama Kada🐊	neutral
@user Shin ba Ance. An dakatar da tweeter ba 🤔🤔🤔	neutral
@user Magajin garin zazzau inshallah🤲🏼	positive
allah sarki madrid ba wan ba kanin	positive
@user Rahma fa kyakyawa ce , rashin wanka ne dama😷😷😷😷😷😷	positive
@user Abnd ya dace shine a canza shuwagabannin Tsaron Nigeria a saka sabbi a dauki sabbin jami'an tsaro a bawa ko wace State Jami'i 1000,Soja, Police,Civil defense etc. sannan kuma a sawo musu sabbin makamai sannan kuma a Kara musu Albashi.sbd abar sace Muna Yan uwa wannan shine 🙅	neutral
@user Anya ba mai harare garken ido 🙄 suke vawa duban watan nan ba kuwa😀😀	negative
@user @user Kunyi latti saidai abaku labari😃	neutral
@user Waifa shina kaso yarika Najeriya¡ Irin wanga shigaba in yarrika Najeria Wallai munbwani dan ko mutanen jahatai basu unhwani komiba bale na wata jahar chan daban😭😭😭😭	neutral
wai dama a tsaye take	neutral
what a movie rariya zainabu abbu tana fada da faiza	negative
@user Hanty Things are getting worst 😭... Allah kawo mana karshen wanna annoba ta boko haram, banditry and kidnappers. #SecureNorth #ZabarmariMassacre	positive
@user To ubangiji Allah ya sanya hannu acikin wannan lamari Ameen🤲	positive
hhh aekuwa katashe suu yanxu waya gayamuku ana barci yanxu naija life	neutral
@user Maganin gari me nisa🤷‍♂️	neutral
@user Ah hajia ci gaba da basu kashi yan kan uwa😂	negative
@user @user @user @user Mutumin yagudu fa 🙈 @user	neutral
@user BBC dole Allah ya hukuntaku😂 Jikin waya saba da Azumi Kai uban kowa Yana son hutu fa	negative
@user @user @user Nidai series dinnan yanamun yadda nakeso, dama ance daidan wani, karkataccen wani. Can't love less😍	positive
@user 🙄 Gaskia wannan abun yayi yawa wallahi, se kace babu jami’an tsaro	negative
@user Rahama ! Rahama!! Rahama !!! How many time did I call your name ? 😡😡	neutral
gaskiyah sai naji kin kara burge ni just for this time u spend with your fans u	positive
ya allah yayimu gafara ameen	positive
@user Ahhhhhhh da sanda muke gida kuma meyasa cutar tke qaruwa 😏	neutral
@user Allah da bazatayi aiki ba😅😅😅	neutral
@user Dan uwarsu su tagiya suke kenn Dan uwar babanku ta abinci ake ba giya ba 👊	negative
@user Gsky ne 🤴 allah kara daukaka	positive
@user katya kakeyi dan uwarka was a makaryaci dan wahala banza🖕🖕	negative
‍️shikuma wannan bawa allah yarinyar ta aure shi a dage da tsayuwar dare	positive
@user Kaji lalacewa irin ta Nigeria 😂😂 Suma idan ba masifa ba maize kawosu	negative
@user @user @user Aiki yna kyau @user Amma gsky yakamata afara haska Shirin labarina sbda mun kagara 😍😍	positive
@user Taya ni figa, uwar kishiya ta zama kaza🤣	negative
daidai kenan duk wanda ya zubar da girmansa kihau ki take dan banza	negative
allahu akbar allah ka saka maka allah ka isarma wannan cin mutun ci yayi yawa wallahi wallahi sai kun ga abin ku tunda ku kayi ma wannan bawan allah wannan cin zarafi allah shi kara isarma sa dun daraja manzon allah saw amin	positive
@user Kuzabeni zanmuku fanfon madara🙄, Bãba haka suka gaya muna plàà... Kai ma... Ke ma...🖕	neutral
@user Aha anxo wajen.....ni dama nasan watarana sai an saukesu😅😅😅😅	negative
@user Shikuma na shan ruwane ko?🙄	neutral
@user Hhhhh wannan ainalasheta buƙatar majehaji?🤔🤔🤔🤔🤔 Sallah 😌😌😌😌😌😌	neutral
@user @user @user Rahama sadau manya 😂	positive
tab kashiga uku king	negative
@user Hmmmm 🤔🤔 🤔, Allah ya jikan Jamal khashoggi da rahama 🙏🙏, dadin duniyar kenan 🤷 Babu Wanda zai dauwwama🤷🤷	positive
@user Idan akaci gaba da lafiya ahaka, mafita daya ce ga yan arewa shine su fara ramuwar gayya kawai🙅🙅	negative
@user This 📷 made my day. Allah Ubangiji ya bada Lada! #RamadanKareem @user https://t.co/lIVhk6cdXM	positive
@user Allah yajikan rai wai!!! 😤😤😤	positive
meye hakan kenan kuke nufi	neutral
gsky ne tawan wlh kina	positive
@user Alhamdulillah! Ba shakka yanzu wata kila wannan zai Sa Su jajirce wurin farfado da tattalin arziqin qasa. Allah ya Kare mana bala'i. 🙏🏾	positive
kaikayi nake ji mana	neutral
@user Allah yasa talaka ya amfana 😎	positive
@user Shegiya tasan harka kenan😂😂	negative
@user Kinyi kyau Amma Asamu ayi aure dai Kar kayan shagon yakare 😂	positive
dan kutumar ubanku idan baku da abun fada kuyi deactivate din account dinku bamason hauka	negative
to uban wa yafada maku kuyi anfani da nigeria da niger kodan sune kuka raina wllhy bbc kunci gulma	negative
@user Maza dama ta samu kenan... Dan a takure yake. Uban me zaije yi kasar Mali 🇲🇱	negative
@user @user @user Tab din Wata miyar sai a makwabta😎	neutral
@user Wayyo allah na dama na kasarmu yabata😭	negative
amman kai dai daqiqine wai kam kai ba bakatafe bane	negative
karyan banza karyan iska kullum hakka su ke chewa su kashe yan b h alhalin ba haka ba	negative
@user Sun sa ni 🙏🏽	neutral
@user pls a sassautawa malam Kamaye mana dukan yayi masa yawa😂	negative
muma bzamu fasa namuba dan zinama ya iya taurarewa balle mu	negative
dama cán ana jin jiki toh mutane sai su kara kiyaye tun da major janar liti mugu yayi magana	negative
@user Gyad'a mai sihiri, ka 6are ka ga biyu ka murshe ka ga hud'u ka bushe ka afa a baka ka ji gard'i.😋	positive
dama sukan muna tsammanin haka agaresu saboda yan uwansune amma ga abun haushi kam allah wadaran naka ya lalace	negative
@user Allah ne kadai Zai taimaka a wannan yanayi baiwar Allah. Astagfirlah Allah ya dawo maku dasu lafiya🤲	positive
@user 🎶 Ku chasu Arna ku chasu. Ku chasu ba me rabaku 🎶 🤸‍♀️🤸‍♀️	negative
ranar hausa masha allah	positive
@user Wannan irin lamari na Corona virus kam sai addu'a kawai. Mu namu daban ne dana sauran kasashe. 👌👌	neutral
a temaka mana pls final year nake shekarana ina abu guda instead of	neutral
@user Kazaure Kaza Zaure Aure 🙇‍♂️🙇‍♂️🙇‍♂️	neutral
@user No bakuyi kuskureba☝️☝️💯💯she has very nice beautiful gyal	positive
@user Allah yakawowa musumai zaman lafiya a duk inda suke 😭😭😭🤲🤲	positive
nikam wai yan gudun hijira ne kawai suke da rai mutanen gari kam baku ganin ukuba da wahalar da suke ciki ne jamaa komi wai aka samu yan gudun hijira yan gudun hijira	negative
@user Munanan zuwa Laliga champions 🔥🔥🔥	neutral
@user Gaskiya ne wannan Uban abba 🤣🤣🤣🤣	positive
yahaya bello ya qwace zaben gogi lmao	neutral
@user Wai dama, Basa Baki shinkafaKaza ne😂😂	neutral
@user In mutum ya biyar da it's ta hanya ta kwarai ya huta 😎	positive
@user Gaskia ban tabaji ba ace mutum ya samu maganin aka rasa gano maganin ta a duniya, yasha ya warke ba karya ne sai yayi sauki 😭😭😭😭😭😭	negative
"@user Haba hauka ake """"""""""""""""""""""""""""""""Mage tayi kwai"""""""""""""""""""""""""""""""" 😲"	negative
ganduje garan bawul	negative
pla follow back saboda makiya sunci bakisan inayiba more success my best actress	positive
@user Ina ma sun yi wannan tunanin wajen rabon kayan tallafin Korona🤔	neutral
"@user """"""""""""""""""""""""""""""""Abba zama gida dole"""""""""""""""""""""""""""""""" According to the Hausa singer 👇 Rara 🚶🚶😅😅"	negative
@user Lol 😂 KO kunya	neutral
@user 😂😂😂 su Damisar Takadda sune agaba gaba...	neutral
@user Hhhhh wallahi Yan darika basajin kunyar karya😂😂	negative
@user Ki cire kayan ki 😂🤣🤣🤣💔 says guy son	neutral
@user Gaskiya Lukman ba karamin son Sumaiyya yake ba wannan ba karamin sacrifice bane. Na jinjina masa.👍	positive
@user Wai lalle ko akwai damuwa😱	neutral
@user @user Allah yakara Daukaka ur majesty👑	positive
@user Gaskiyar zance kenan Allah ya azurtamu duniya da lahira 🤲	positive
masanan uban su ya daki hancin uwatai	negative
@user Kamar da gaske suye ne kuma boko haram bayan su wadan da suka dauki nauyin nasu?, dallah yanxu fa mungane gomnati itace boko haram😎😗	negative
@user Excuse me yanatan Ina🙄	neutral
shi yace ya warke bbc kuji tsoron allah	positive
@user A gaskiya ni banga darasi da aka dauka ba. Sabida babu wani canji da akayi na magance matsalolin baya da ya haddasa kashekashen da yanzu babu su. Kunchi, takura, talauci, ta'addanci, jahilci, babakere, cin hanci da rashawa da duk dau'in kaskanci sune agaba.😭	negative
sai ya kulle kansa amma banda sauran mutane	neutral
wallahi ban gane ta ba sai da ya yi magana allah ya kara kaifin basira oga director	positive
nabi kulle da gudu‍️‍️	negative
ayi mugani in tusa zata hura wuta	negative
karyane yayi abnda zaiyi dae	negative
@user Allah yasa mudace best actress ever 👏👏👏	positive
@user @user 🤔🤔🤔Dama bayan bala'in da muke ciki akwai wani bala'in yaki sama da haka	negative
@user Rahama ma na yawo😂😂😂	neutral
@user 😂😂😂Dawisu ae wannan government din kabi liman ne ko kachanza masallaci 😂😂	neutral
@user ikon allah Yafi gaban mamaki allah muda kenema allah yabamu masu Albarka dan darajar annabi S,A,W 🤲🤲🤲	positive
@user Oho munafukai kawai🥴	negative
@user Shin Dama iyakukin narufi ko dai saboda Tattalin Arzikin Nigeria ya qarine za'abudi.Hum wuya Mai sa akwana bayan sarakkowa🙊	neutral
@user An cinye hancin ai. 🙅‍♂️	neutral
@user Yasin saina fada kayi aure😂😂😂	neutral
@user Biri fa dan iska ne😂	negative
@user Allah ya jikansa yayi masa rahama yasanya aljanna ce makoma Ameen 🙏	positive
@user Gsky ne mai gd 🙏🤩	positive
haka yake saira allah yasa mugama lpy	positive
chai in kai nada nama shafa naka kaji wai yau babangida ke bamu shawara allah wadaran munafiki	negative
@user Allah sarki☺! Ashe dai yanasan sarauta😎	positive
@user @user @user @user @user @user @user @user @user Chirrr💕💯❤💕💯❤💕❤❤❤💕❤❤❤❤❤❤ muna nan tare daku Allah taimaka mun matsu wallahi munyii missing din dan gwambo	positive
@user BBC Hausa cikakkun wailers ne da wayau fa 😂	neutral
@user Inayin pressido sosai🤗🤗 kawai ya gyara halinshi sumayya tayi sanadin shiriyan shi, amma mahmud be dace da soyyayan sumayya ba ko kadan, bashida alkawari. Mal Aminu Saira u are doing very well this film goes with many minds seriously, proud of you 😊	positive
@user Allahu akbar, ALLAH ka saka maka, Allah ka isarma, wannan cin mutun ci yayi yawa, wallahi wallahi sai kun ga abin ku, tunda ku kayi ma wannan bawan ALLAH wannan cin zarafi, Allah shi kara isarma sa Dun Daraja Manzon Allah SAW Amin.. 😭😭😭😭	positive
@user @user Allah yajikan ta da rahama 💔	positive
a sayar da kasar kawai kowa ya karbi kudin shi kuma ya san nayi daman ni rabi dan sudan ne	neutral
waiyo ni duk wanna abin ya isheni inama da ace nice aida na shi	neutral
@user @user @user @user Akwai chakwa kiya 😂😂😂	negative
@user Tsabar rashin Imani da bakin zuciya ne ... Tun da aljanun basu taba tashi ta yanki tsohuwar ta da Adda ba ko tsohonta sai da za’a mata kishiya bayin Allah basu ji ba basu gani ba ta sassarasu da Adda🤔	negative
gaskiya abunda yake faruwa a zamfara yayi yawa baba kome aka ce maka akan kisan gillar da ake wa zamfarawa how ever ya kamata ace tuni an dauki mataki wallahi	negative
@user @user Slm Mallam Shin Garzali Miko zai iya dawowa cikin shirin labarina, ko dei labarin sa ya qare acikin shirin?? Allah taimaka 🙏🙏	positive
ni fa inche abun da mamaki wai gondallar da koyarwa a us	neutral
@user 😂😂😂😂kana samun baki a cikin interview	negative
@user @user @user Tare kuka yi kenan. Masha Allah 😂	positive
@user Kagani ko, Wlh yakamata muyima kammu tanatsu duni yarnan ba bakin ko mi bace...😔😔	neutral
@user munshiga uku mu jakuna 😂 kai mata kutausayawa maxa	negative
@user Karyane ba wannan zancen😏😏😏😕😕😕	negative
inna lillahi wa inna ilaihi raajioonya allah ka bamu zaman lafiya aqasarmu najeriya da kuma duniya bakidaya	positive
@user Ita kuma turanci yaushe ne ranan ta? 😂	neutral
@user Ku maida hankali akan wasan Liverpool don naga alama daga pic din nan. #WeAreLiverpoolThisMore 😎 #LFC #YNWA #UCL #BBCHausa	neutral
@user Qaryane ya bamujima👂???	negative
@user Dama cen ba dan Arewa bane. Yakoma inda yafito dama yafi sonsu akanmu🤷‍♂️	negative
@user Tohhh @user mudai munga gawar mutum43 a qasa😭😭😭, kuma muna fata ubangiji allah yayi masu rahama yasa aljannah firdausi ce makomarsu. Muna roqon allah ya kawo mana sauqi acikin sha'anin tsaro yazaunar da qasar mu lpy. Ameeen🤲🏻🤲🏻🤲🏻	positive
@user Rahama_sadau wannan takonkumin coronavirus allah yatsare 🤲🤲	positive
@user Gaskiya da rikon amana Allah jikashi da rahma 🙏	positive
"@user Ta nura daxu ya ce """"""""""""""""""""""""""""""""bayan wuyar da aka sha already? Saidai ace goma ta mutuwa"""""""""""""""""""""""""""""""" 💀"	negative
@user Maganat uwarka Dan banza kawai 😅	negative
@user Wannan Yaren ku kawai ke jinshi Rahama, mu Swahili kawai mukeji. 😱🤸🥴	neutral
@user Wallahi ba za su kirgu ba, Kuma na alkhairi, ALLAH ka kara wa buhari lafiya da nisan kwana da imani. 🙏	positive
bbc hausa nigeria kai muke jira ka rufe naka	neutral
@user lmao 🤣🤣🤣 yanxu anfara haska musu fitala ay 😂	neutral
wallahi in na yadda ma yaudaran kai ne	negative
hahhh malama aesha kuma pha hakanedan allah ki rokanmin hajiya sadau tamin respond mana plz shine nace bari na biyo ta wjnki sbd yn uba masu adawa sundameni sbd taki tankamin ngd malama aesha	neutral
ameen may aljanna be their final abode	positive
@user Wai yaushe wannan drama zata zo karshe ne🙄🙄?	neutral
@user To ai shine cin hancin dan yafi kowa karbar rashawa 🤷mtswww😡	negative
@user kaikajifa🤔 to uwar mai zaifada maka uban yanjin gulma 🤣😂	negative
@user Talaka ne babban mikiyin buhari duk abinda kaki ki acikin rayuwar ka to fa idan yasan me yake kai ze para ki shima 😡	negative
@user Mutini munhau motar baba mai gilashi na bauchi😂	neutral
kin nuna kinfi fishi hankali da tarbiyya anan	positive
@user Kaji daqiqae wae lallasawa😡	negative
@user Wallahy kullum sai famar yawo yake banta Jin angaiyaci buhari baijeba 😏	neutral
@user Gyada mai sihiri Ka bare kaga biyu Ka murza kaga hudu Ka busa kaga wata yar guguwa ta taso 💨	positive
@user Safe travel ya Mallam 🤣	positive
@user Saura wayan ma achi bazamu ye anfani da ita Sai na Nigeria 🇳🇬	neutral
@user 🕋 allah ya kawo mana qarshen wnn bala eh	negative
innalillahi wa inna ilaihi rajiun subhaballah allah ya tsare mu ya karemu so suke su kashemu walh	positive
huuuuhh muba matsalar corona bace a gaban mu kashe kashen rayuka shine damuwar mu	negative
@user Lallai sadai fa jibgewar! Ankai mutum ba kayan aiki😂😂 me zaiyi?	negative
@user Ciki da gaskiya yafi ciki da Qarya😎	positive
@user Kai mufa bamucin haram🤐🤐🤐	negative
@user @user Wai to mukan mazauna Kaduna baza'a kawo mana ba? sai dai film house Kano? Do something @user domin kuwa kai 🤴neh.	neutral
@user Komai yayi farko zeyi karshe insha Allahu,fatanmu Allah ya kawo mana mafita albarkan wannan watan Mai alfarma.watarana coronavirus ze zama tarihi.Allah ya gafarta mana badan halinmu ba.ya yaye mana wannan annoba🙏	positive
@user Gaba da gabanta aljani ya taka wuta 🔥 #RanarHausa	negative
@user munafukai, arangama ko farmaki🤔	negative
@user Akwai rayuwa bayan 2023 😂😂	neutral
@user Dama sunan Buhari ka rubuta da yafi 😎😎😎	neutral
@user 🙏 Asha ruwa lafiya Oga	positive
@user @user Oga Burna ya sallame shi 😭😭	neutral
@user Sukoma gida su zauna bamai raunatasu. Shin haka ake zanga zanga a kudancin Nigeria 🇳🇬? Tom sunce acire Sars ancire and the are still protesting to endsars shin mutum Mai hankali zai dauka wannan shirmen. https://t.co/HL7bBzqSMU	negative
sai su biya diyya ai	neutral
@user U ar welcome Rahama sadau💪	positive
angaida gandun aiki	positive
@user Allah ya bashi lfy tare alummar musulmi bki daya Allah ya karemu musulmi👏	positive
@user Yaransa ne ai to me kake tsammani idan aka che mai gida yazo gari ai sai abun da hali yayi 😏😏😏😏	neutral
@user @user Idan kunaso ku gane kubi gidajen talakawan ku tambayesu, masu fada a Twitter ai ba talakawan bane😠	neutral
@user Kukam Twitter Mesa kuka mashi haka😂😂😂😂	neutral
@user Aiki dai Baba.......😂😂 Har an bashi anyi approving. https://t.co/sRGBCv0y9z	neutral
@user @user Ra'ayinmu kenan a amshi shawararsa koda yake baizama lallai b, wannan irin shugabancin sai addu'a😅	positive
@user Karka Bige birin Kano Azumi ne...really miss tashe😔	positive
@user An gama haska mata a zazzau kenan😂	neutral
"@user Allah ya stare mu da 'tabin hankali """"""""""""""""""""""""""""""""wa,Enda keda' tabin hankali koma, muna rukon, allah, yabasu, lafiya 🤲🤲🤲"	positive
"Lmaoo. Na him father??? 😂 @user Cristiano Ronaldo ya yafe wa Bale http://t.co/mhszYZJWD4"""""""""""""""""""""""""""""""""	neutral
